name,lat,lon,country,name_slug
Ottersberg,53.0969197,9.1337373,DE,ottersberg
Ducherow,53.7622878,13.7984274,DE,ducherow
Schwarzenbek,53.503774,10.484957,DE,schwarzenbek
Boizenburg/Elbe,53.378098,10.7541756,DE,boizenburg/elbe
Röblingen am See,51.4626576,11.6681651,DE,roblingen-am-see
Oldenburg (Oldb) Hbf,53.144191,8.2231132,DE,oldenburg-oldb-hbf
Peine,52.3189555,10.2306793,DE,peine
Ritschenhausen,50.5130353,10.4293656,DE,ritschenhausen
Markt Erlbach,49.4922947,10.6591202,DE,markt-erlbach
Langenzenn,49.4968259,10.8011193,DE,langenzenn
Westerstede-Ocholt,53.2021623,7.8867806,DE,westerstede-ocholt
Bad Zwischenahn,53.1824713,8.0037823,DE,bad-zwischenahn
Ludwigslust,53.334718,11.4945852,DE,ludwigslust
Pritzier,53.3649145,11.0829878,DE,pritzier
Muldenstein,51.6678336,12.3542629,DE,muldenstein
Pratau,51.8428247,12.6350748,DE,pratau
Coburg,50.2627593,10.9575111,DE,coburg
Rathaus Reinickendorf,52.5884057,13.3257334,DE,rathaus-reinickendorf
Lemförde,52.4597761,8.3613083,DE,lemforde
Barnstorf,52.7074019,8.5101934,DE,barnstorf
Südstern,52.4892983,13.4076671,DE,sudstern
Allersberg (Rothsee),49.2617946,11.2126676,DE,allersberg-rothsee
Ruhland,51.4552602,13.8701069,DE,ruhland
Sponholz,53.5638586,13.3663556,DE,sponholz
Gröditz (b Riesa),51.4113473,13.439312,DE,groditz-b-riesa
Bad Liebenwerda,51.5184186,13.4028276,DE,bad-liebenwerda
Herzberg (Elster),51.6794431,13.2028483,DE,herzberg-elster
Stadthagen,52.3328283,9.1893212,DE,stadthagen
Leese-Stolzenau,52.5093677,9.1099414,DE,leese-stolzenau
Yorckstraße,52.4929715,13.3706891,DE,yorckstrae
Wernigerode Westerntor,51.8341082,10.7803358,DE,wernigerode-westerntor
Wernigerode Hbf,51.8401896,10.7888637,DE,wernigerode-hbf
Quakenbrück,52.674409,7.9478562,DE,quakenbruck
Vlotho,52.1722214,8.8640214,DE,vlotho
Friedrichsfelde,52.5061644,13.5128387,DE,friedrichsfelde
Mühlenbeck-Mönchmühle,52.654749,13.3862202,DE,muhlenbeck-monchmuhle
Wertheim,49.7618683,9.5131491,DE,wertheim
Halle (Westf),52.0572773,8.3577677,DE,halle-westf
Lindhorst,52.3542551,9.2884643,DE,lindhorst
Hoisbüttel,53.6777026,10.1478672,DE,hoisbuttel
Haßfurt,50.0333678,10.5097578,DE,hafurt
Waigolshausen,49.9672209,10.1158054,DE,waigolshausen
Schnelsen,53.6342106,9.9065479,DE,schnelsen
Heinschenwalde,53.4986962,8.9729312,DE,heinschenwalde
Hasloh,53.6946951,9.9199358,DE,hasloh
Apensen,53.4415417,9.6116858,DE,apensen
Lauenförde-Beverungen,51.6584816,9.3927624,DE,lauenforde-beverungen
Neuenkirchen (Oldb),52.5083548,8.0595371,DE,neuenkirchen-oldb
Stammbach,50.1548495,11.7050139,DE,stammbach
Schwarzenbach (Saale),50.2203931,11.935893,DE,schwarzenbach-saale
Gransee,53.0022995,13.1684982,DE,gransee
Wittstock (Dosse),53.1604863,12.4792939,DE,wittstock-dosse
Beelitz-Heilstätten,52.2621066,12.9255296,DE,beelitz-heilstatten
Borkheide,52.2308304,12.8546025,DE,borkheide
Karstädt,53.1608281,11.7383726,DE,karstadt
Grabow (Meckl),53.2830948,11.5638854,DE,grabow-meckl
Merseburg Hauptbahnhof,51.3568506,11.9904345,DE,merseburg-hauptbahnhof
Blumenhagen,53.5282995,13.872035,DE,blumenhagen
Strasburg (Uckermark),53.5151195,13.7434324,DE,strasburg-uckermark
Oertzenhof,53.51802,13.5729263,DE,oertzenhof
Neubrandenburg,53.5618868,13.2615857,DE,neubrandenburg
Sitzendorf-Unterweißbach,50.627356,11.1553703,DE,sitzendorf-unterweibach
Jüterbog,51.9974208,13.0540462,DE,juterbog
Hoheluftbrücke,53.5774925,9.976099,DE,hoheluftbrucke
Geroldshausen,49.6873763,9.9038023,DE,geroldshausen
Halle (Saale) Hauptbahnhof,51.4774872,11.9872964,DE,halle-saale-hauptbahnhof
Hannover Messe/Laatzen,52.3173696,9.7924818,DE,hannover-messe/laatzen
Stelle,53.3874932,10.1094826,DE,stelle
Dortmund-Marten,51.5145302,7.3743716,DE,dortmund-marten
Malchin,53.7433643,12.7611747,DE,malchin
Teterow,53.7684088,12.578006,DE,teterow
Lalendorf,53.7550167,12.3871455,DE,lalendorf
Bützow,53.8372304,11.998196,DE,butzow
Bad Kleinen,53.7666849,11.4661982,DE,bad-kleinen
Schwerin Hauptbahnhof,53.6353803,11.4075049,DE,schwerin-hauptbahnhof
Holzdorf (Elster),51.7804605,13.1141772,DE,holzdorf-elster
Oehna,51.932056,13.0486326,DE,oehna
Luckenwalde,52.0904426,13.1601561,DE,luckenwalde
Oldenburg (Holstein),54.2839697,10.8826658,DE,oldenburg-holstein
Potsdam-Rehbrücke,52.3582619,13.0981281,DE,potsdam-rehbrucke
Berlin-Charlottenburg,52.5043157,13.3026447,DE,berlin-charlottenburg
Brügmannplatz,51.5192869,7.469673,DE,brugmannplatz
Amberg,49.4474822,11.8628569,DE,amberg
Bremen-Aumund,53.1851073,8.6176078,DE,bremen-aumund
Hauptbahnhof Süd,53.5521608,10.0093336,DE,hauptbahnhof-sud
Bienenbüttel,53.1423811,10.4842244,DE,bienenbuttel
Laineck,49.9592338,11.6156299,DE,laineck
Witzenhausen Nord,51.3516343,9.8629853,DE,witzenhausen-nord
Friedland (Han),51.421603,9.9147429,DE,friedland-han
Peißnitzbrücke,51.4935454,11.9493782,DE,peinitzbrucke
Gneisenaustraße,52.4912895,13.3958247,DE,gneisenaustrae
Nauen,52.6127314,12.8855858,DE,nauen
Alter Teichweg,53.5862016,10.0649307,DE,alter-teichweg
Varensell,51.8750853,8.4554824,DE,varensell
Bad Holzhausen,52.2890668,8.5459231,DE,bad-holzhausen
Treptower Park,52.4938491,13.4618296,DE,treptower-park
Vechta,52.7291936,8.280409,DE,vechta
Heiligendamm,54.1416699,11.8428302,DE,heiligendamm
Rottendorf,49.7931837,10.0291347,DE,rottendorf
Jena-Göschwitz,50.8837843,11.5932515,DE,jena-goschwitz
Kühlungsborn Ost,54.147685,11.7597761,DE,kuhlungsborn-ost
Satteldorf,49.1781915,10.0781333,DE,satteldorf
Marxgrün,50.3549907,11.6866769,DE,marxgrun
Bad Steben,50.3649522,11.6472781,DE,bad-steben
Mönckebergstraße,53.5512748,10.0019036,DE,monckebergstrae
Fangschleuse,52.4067723,13.8234147,DE,fangschleuse
Langenhagen-Kaltenweide,52.4798815,9.7363906,DE,langenhagen-kaltenweide
Lengerich (Westf),52.1757032,7.8783228,DE,lengerich-westf
Halberstadt Hauptbahnhof,51.8993839,11.0733468,DE,halberstadt-hauptbahnhof
Olympiastadion,52.5112644,13.242828,DE,olympiastadion
Sellin (Rügen) Ost,54.3713605,13.6983821,DE,sellin-rugen-ost
Berlin Südkreuz,52.4765716,13.3660396,DE,berlin-sudkreuz
Langeoog Bf,53.7460046,7.4860202,DE,langeoog-bf
Groß Kreutz,52.4109748,12.7770339,DE,gro-kreutz
Bad Kissingen,50.1915645,10.0797425,DE,bad-kissingen
Hammelburg,50.1199134,9.8833104,DE,hammelburg
Bookholzberg,53.0990583,8.5329662,DE,bookholzberg
Bohnhorst,52.4326856,8.8069549,DE,bohnhorst
Lavelsloh-Diepenau,52.4248026,8.7393514,DE,lavelsloh-diepenau
Brake (Unterweser),53.3286418,8.4811634,DE,brake-unterweser
Lauenburg/Elbe,53.3697508,10.568317,DE,lauenburg/elbe
Osnabrück Hauptbahnhof,52.2729063,8.0615665,DE,osnabruck-hauptbahnhof
Fürstenberg (Havel),53.1867756,13.1393746,DE,furstenberg-havel
Treuenbrietzen,52.0919146,12.8568155,DE,treuenbrietzen
Nordhausen Nord,51.4940169,10.7879182,DE,nordhausen-nord
Ulzburg Süd,53.7733808,9.9728983,DE,ulzburg-sud
Britz,52.872664,13.8200845,DE,britz
Basdorf,52.7154161,13.4338885,DE,basdorf
Bad Staffelstein,50.1086609,10.9949941,DE,bad-staffelstein
Bad Segeberg,53.9339402,10.3078883,DE,bad-segeberg
Frose,51.7935093,11.3750795,DE,frose
Klosterfelde,52.7912113,13.4881679,DE,klosterfelde
Oschersleben (Bode),52.0307123,11.2275711,DE,oschersleben-bode
Leeste (b Bremen),52.9943571,8.8184926,DE,leeste-b-bremen
Sontra,51.0715634,9.9306221,DE,sontra
Stralsund Hbf,54.3088727,13.0777309,DE,stralsund-hbf
Barrien,52.9465795,8.8182379,DE,barrien
Annenheide,53.0241342,8.6502083,DE,annenheide
Groß Mackenstedt,52.9975821,8.7038212,DE,gro-mackenstedt
Heiligenrode,52.9813729,8.6989554,DE,heiligenrode
Kirchseelte,52.954873,8.6783409,DE,kirchseelte
Harpstedt,52.9110425,8.6007113,DE,harpstedt
Bruchhausen-Vilsen,52.8278066,8.9899376,DE,bruchhausen-vilsen
Wolgast,54.043754,13.7687479,DE,wolgast
Buchenhorst,54.2682538,12.7114929,DE,buchenhorst
Gelbensande,54.1989452,12.3053923,DE,gelbensande
Gräfenhainichen,51.7248354,12.4603,DE,grafenhainichen
Kaltenkirchen Süd,53.8234563,9.9730012,DE,kaltenkirchen-sud
Kaltenkirchen,53.8346112,9.9662018,DE,kaltenkirchen
Mahlow,52.3606346,13.4078294,DE,mahlow
Dessau-Mosigkau,51.814243,12.1493176,DE,dessau-mosigkau
Burgkemnitz,51.6899254,12.408776,DE,burgkemnitz
Lutherstadt Wittenberg Hbf,51.8675201,12.6620632,DE,lutherstadt-wittenberg-hbf
Lutherstadt Eisleben,51.5182996,11.5509676,DE,lutherstadt-eisleben
Ankum,52.5418755,7.8778933,DE,ankum
Zossen,52.2189728,13.4387099,DE,zossen
Brandenburg Hauptbahnhof,52.4004813,12.5657504,DE,brandenburg-hauptbahnhof
Schnabelwaid,49.8105454,11.5957267,DE,schnabelwaid
Alexisbad,51.6479816,11.1148732,DE,alexisbad
Mägdesprung,51.670245,11.1326674,DE,magdesprung
Harzgerode,51.6433697,11.1422884,DE,harzgerode
Markelsheim,49.4782557,9.8352946,DE,markelsheim
Salzbergen,52.3228782,7.3509592,DE,salzbergen
Delmenhorst Süd,53.0482602,8.6407313,DE,delmenhorst-sud
Blaufelden,49.2962512,9.9676895,DE,blaufelden
Schrozberg,49.3468662,9.9747276,DE,schrozberg
Niederstetten,49.4035567,9.9150485,DE,niederstetten
Warnemünde,54.1771273,12.0907438,DE,warnemunde
Aschendorf,53.0523386,7.3371499,DE,aschendorf
Papenburg,53.0898943,7.3869777,DE,papenburg
Holzminden,51.8202064,9.4538193,DE,holzminden
Alverdissen,52.0286769,9.1236705,DE,alverdissen
Extertal-Bösingfeld,52.0701901,9.1087507,DE,extertal-bosingfeld
Oranienbaum (Anh),51.8009798,12.3903839,DE,oranienbaum-anh
Kirchhorsten,52.3078753,9.1197259,DE,kirchhorsten
Diepholz,52.6049309,8.3805296,DE,diepholz
Espelkamp,52.3786947,8.6132708,DE,espelkamp
Lübbecke (Westf),52.306371,8.6057511,DE,lubbecke-westf
Steinhagen (Westf),52.0173749,8.4209164,DE,steinhagen-westf
Kamen,51.5852133,7.6611059,DE,kamen
Vilsen Ort,52.8206382,8.9924389,DE,vilsen-ort
Kratzeburg,53.4277031,12.9420975,DE,kratzeburg
Weikersheim,49.4783457,9.906012,DE,weikersheim
Elbgaustraße,53.602686,9.8933936,DE,elbgaustrae
Toppenstedt,53.2650609,10.1187018,DE,toppenstedt
Henstedt-Ulzburg,53.795248,9.9822267,DE,henstedt-ulzburg
Hesepe,52.4393852,7.9675222,DE,hesepe
Scheeßel,53.1657963,9.4968783,DE,scheeel
Demmin,53.9011976,13.053976,DE,demmin
Thalheim-Kreischa,51.2810898,13.0897627,DE,thalheim-kreischa
Löningen Pbf,52.7364286,7.758701,DE,loningen-pbf
Stadthausbrücke,53.5495104,9.984929,DE,stadthausbrucke
Bernburg Hauptbahnhof,51.7961756,11.7514838,DE,bernburg-hauptbahnhof
Meßberg,53.5476433,10.0008941,DE,meberg
Stadtoldendorf,51.8809556,9.6204051,DE,stadtoldendorf
Heiligenberg,52.8015499,8.9748753,DE,heiligenberg
Zeil,50.005281,10.5981341,DE,zeil
Uenzen,52.8434209,8.9428959,DE,uenzen
dodenhof,53.8444532,9.9395023,DE,dodenhof
Langeoog Hafen,53.7262059,7.4938931,DE,langeoog-hafen
Wiemersdorf,53.9549304,9.9171793,DE,wiemersdorf
Reinfeld (Holstein),53.830204,10.4939071,DE,reinfeld-holstein
Bad Rodach (b Coburg),50.3370578,10.7779121,DE,bad-rodach-b-coburg
Großenkneten,52.9444233,8.2406337,DE,groenkneten
Cloppenburg,52.8438996,8.055793,DE,cloppenburg
Nordholz,53.7786516,8.6213416,DE,nordholz
Niederfinow,52.8308142,13.9280127,DE,niederfinow
Petershagen-Lahde,52.3679903,9.009777,DE,petershagen-lahde
Lauenbrück,53.1971209,9.5640765,DE,lauenbruck
Oerel,53.4941641,9.0328353,DE,oerel
Biederitz,52.1527796,11.7164557,DE,biederitz
Nordenham,53.4836371,8.4873904,DE,nordenham
Rodenkirchen (Oldb),53.4010753,8.4552785,DE,rodenkirchen-oldb
Elsfleth,53.2340614,8.4640555,DE,elsfleth
Pönitz,54.0459931,10.6711496,DE,ponitz
Radis,51.7547176,12.50406,DE,radis
Haunetal-Neukirchen,50.770808,9.6925451,DE,haunetal-neukirchen
Fallersleben,52.4234993,10.7174392,DE,fallersleben
Überseequartier,53.5404236,9.9984314,DE,uberseequartier
Calbe (Saale) West,51.905266,11.7579527,DE,calbe-saale-west
Altentreptow,53.6913989,13.2427568,DE,altentreptow
Mockrehna,51.5055684,12.8194798,DE,mockrehna
Essen (Oldenburg),52.7234288,7.9454061,DE,essen-oldenburg
Heiligenfelde,52.879365,8.8640978,DE,heiligenfelde
Süstedt,52.8620242,8.9192572,DE,sustedt
Burg Stargard,53.4997494,13.303131,DE,burg-stargard
Kaiserdamm,52.5100921,13.2831263,DE,kaiserdamm
Malsfeld-Beiseförth,51.0830628,9.5532043,DE,malsfeld-beiseforth
Trabitz,49.8014163,11.8946385,DE,trabitz
Kemnath-Neustadt,49.8440845,11.8619219,DE,kemnath-neustadt
Blechhammer (Thür),50.3969391,11.2032832,DE,blechhammer-thur
Haren (Ems),52.7850347,7.3013828,DE,haren-ems
Solpke,52.5003042,11.2941793,DE,solpke
Gardelegen,52.5184153,11.4045919,DE,gardelegen
Roßtal,49.4004557,10.8982343,DE,rotal
Gödenstorf-Oelstorf,53.2299046,10.129595,DE,godenstorf-oelstorf
Parchim,53.430096,11.8307565,DE,parchim
Neustadt-Glewe,53.377205,11.5931101,DE,neustadt-glewe
Seelvitz,54.3674624,13.5610087,DE,seelvitz
Garftitz,54.3776941,13.6387321,DE,garftitz
Neetze,53.269632,10.625527,DE,neetze
Ostseebad Binz,54.4050029,13.6005789,DE,ostseebad-binz
Werne a d Lippe,51.6697497,7.6228994,DE,werne-a-d-lippe
Augustfehn,53.2209059,7.7592462,DE,augustfehn
Pressath,49.7640216,11.9390311,DE,pressath
Wahrenholz,52.6079353,10.6069321,DE,wahrenholz
Herrnburg,53.8377199,10.7597958,DE,herrnburg
Schönberg (Meckl),53.8535346,10.9279621,DE,schonberg-meckl
Grieben (Meckl),53.8512367,11.0685896,DE,grieben-meckl
Braunschweig Hauptbahnhof,52.2521444,10.5403354,DE,braunschweig-hauptbahnhof
Marienborn,52.1978366,11.1234244,DE,marienborn
Wefensleben,52.1767909,11.1554609,DE,wefensleben
Streitberg,49.8078416,11.2169424,DE,streitberg
Wolfsburg Hauptbahnhof,52.4294853,10.7871395,DE,wolfsburg-hauptbahnhof
Dürrenwaid,50.3571598,11.5171331,DE,durrenwaid
Lietzow (Rügen),54.4810721,13.5118,DE,lietzow-rugen
Aschersleben,51.7569838,11.4658067,DE,aschersleben
Bremen-Farge,53.2051515,8.5165056,DE,bremen-farge
Etelsen,52.9991949,9.1238935,DE,etelsen
Langwedel,52.977957,9.1947349,DE,langwedel
Dörverden,52.8468216,9.2464731,DE,dorverden
Friedrichshagen,52.4573763,13.6232934,DE,friedrichshagen
Wuhlheide,52.4685507,13.5543359,DE,wuhlheide
Priort,52.5164775,12.9714399,DE,priort
Gamburg (Tauber),49.6981057,9.5949903,DE,gamburg-tauber
Reußen,51.5032567,12.1360754,DE,reuen
Bad Mergentheim,49.493715,9.7717364,DE,bad-mergentheim
Flechtingen,52.3480109,11.2612427,DE,flechtingen
Bramsche,52.4109547,7.9749336,DE,bramsche
Könnern,51.6741196,11.7797781,DE,konnern
Pegnitz,49.7588731,11.5476588,DE,pegnitz
Rehfeld (Falkenberg/Elster),51.5797455,13.1538665,DE,rehfeld-falkenberg/elster
Schmiedefeld,50.6054068,10.8172265,DE,schmiedefeld
Bork (Westf),51.6691357,7.4563247,DE,bork-westf
Neustadt (b Coburg),50.3327227,11.1217161,DE,neustadt-b-coburg
Twistringen,52.7916813,8.6444668,DE,twistringen
Leipzig Hauptbahnhof,51.3465518,12.3830858,DE,leipzig-hauptbahnhof
Willebadessen,51.6217211,9.0118937,DE,willebadessen
Salzhausen (b Lüneburg),53.2254508,10.1637953,DE,salzhausen-b-luneburg
Wolfen (Bitterfeld),51.6611965,12.2795161,DE,wolfen-bitterfeld
Kronach,50.2397121,11.3201881,DE,kronach
Paradies,51.7908644,11.7119989,DE,paradies
Rosenhag,51.7978212,11.7314353,DE,rosenhag
Rehfelde,52.5284716,13.9227127,DE,rehfelde
Pressig-Rothenkirchen,50.348906,11.3109281,DE,pressig-rothenkirchen
Medewitz (Mark),52.0610528,12.3920699,DE,medewitz-mark
Wiesenburg (Mark),52.0988047,12.4313672,DE,wiesenburg-mark
Langen (Han),53.6017212,8.5967745,DE,langen-han
Steinwiesen,50.2924778,11.4622378,DE,steinwiesen
Sternhaus-Ramberg,51.6902241,11.1274818,DE,sternhaus-ramberg
Beilrode,51.5709996,13.0649961,DE,beilrode
Haselünne,52.6772097,7.484502,DE,haselunne
Sottrum,53.1013048,9.2502282,DE,sottrum
Bf Auensee,51.3702911,12.3196723,DE,bf-auensee
Loburg,52.1157438,12.0881212,DE,loburg
Schönebeck-Bad Salzelmen,51.9983776,11.7235996,DE,schonebeck-bad-salzelmen
Amelinghausen-Sottorf,53.1299834,10.2159754,DE,amelinghausen-sottorf
Schleusingen,50.5087272,10.7435883,DE,schleusingen
Jungfernstieg,53.5520998,9.9940377,DE,jungfernstieg
Naundorf (b Oschatz),51.2598274,13.1014524,DE,naundorf-b-oschatz
Neu St Jürgen,53.2555231,8.9589714,DE,neu-st-jurgen
Rödental,50.2885529,11.0321191,DE,rodental
Plate (Mecklenburg),53.5532449,11.5067764,DE,plate-mecklenburg
Neuhof (Kreis Fulda),50.4535763,9.6203167,DE,neuhof-kreis-fulda
Büden,52.1414543,11.837132,DE,buden
Oebisfelde,52.4392322,10.9839815,DE,oebisfelde
Delitzsch unt Bf,51.5248643,12.3455891,DE,delitzsch-unt-bf
Güterglück,51.9931591,11.9872627,DE,gutergluck
Rendsburg,54.3024043,9.6707886,DE,rendsburg
Mieste,52.4838921,11.2049507,DE,mieste
Elsnigk (Anh),51.791027,12.0598147,DE,elsnigk-anh
Hettenhausen,50.4485014,9.8152899,DE,hettenhausen
Wusterwitz,52.3853285,12.3730055,DE,wusterwitz
Berlin-Wannsee,52.421199,13.1800603,DE,berlin-wannsee
Berlin Gesundbrunnen,52.5486453,13.3902169,DE,berlin-gesundbrunnen
Gehlbergen,52.820039,9.043699,DE,gehlbergen
Duben (Niederlausitz),51.8864826,13.8114947,DE,duben-niederlausitz
Rangsdorf,52.2946855,13.4305926,DE,rangsdorf
Gräfendorf,50.1178125,9.7362244,DE,grafendorf
Bebra,50.9689967,9.7982159,DE,bebra
Hoyerhagen,52.8143276,9.0781858,DE,hoyerhagen
Hoya,52.8036798,9.1413035,DE,hoya
Nassenheide,52.817575,13.239043,DE,nassenheide
Davensberg,51.8175981,7.5985283,DE,davensberg
Miesterhorst,52.4661754,11.1200859,DE,miesterhorst
Schmalenbeck,53.6533879,10.2601856,DE,schmalenbeck
Kiekut,53.6530231,10.2802566,DE,kiekut
Großhansdorf,53.6627288,10.2868177,DE,grohansdorf
Ibbenbüren,52.27689,7.7214524,DE,ibbenburen
Brück (Mark),52.1868505,12.7585606,DE,bruck-mark
Karlshorst,52.4804671,13.527279,DE,karlshorst
Köpenick,52.458577,13.5815192,DE,kopenick
Lathen,52.8609825,7.3224991,DE,lathen
Rückersdorf,51.5671597,13.5743183,DE,ruckersdorf
Lienen,52.150288,7.9761549,DE,lienen
Grüneberg,52.8682906,13.2126123,DE,gruneberg
Bersenbrück,52.5510956,7.9426233,DE,bersenbruck
Berlin Friedrichstraße,52.5201744,13.3869884,DE,berlin-friedrichstrae
Westen,53.788811,7.8510835,DE,westen
Untersteinach(b Stadtsteinach),50.1300615,11.5287918,DE,untersteinach-b-stadtsteinach
Buchenkamp,53.6529577,10.1850709,DE,buchenkamp
Hof Hauptbahnhof,50.3080628,11.923314,DE,hof-hauptbahnhof
Elsterwerdaer Platz,52.5052929,13.560878,DE,elsterwerdaer-platz
Biesdorf-Süd,52.4996047,13.5465321,DE,biesdorf-sud
Pansdorf,53.980843,10.7033538,DE,pansdorf
Taläcker Bergstation,49.2763488,9.6716716,DE,talacker-bergstation
Talstation,49.2771176,9.684201,DE,talstation
Güstrow,53.8008459,12.1725806,DE,gustrow
Priemerburg,53.7959266,12.2228723,DE,priemerburg
Reuterstadt Stavenhagen,53.7068096,12.9141801,DE,reuterstadt-stavenhagen
Bad Iburg,52.1498063,8.0380409,DE,bad-iburg
Höste,52.1590012,7.920953,DE,hoste
Jasnitz,53.3861892,11.3745295,DE,jasnitz
Nossentin,53.5216253,12.4524517,DE,nossentin
Friesack (Mark),52.7608305,12.5874059,DE,friesack-mark
Sternfeld,53.8248776,13.1502426,DE,sternfeld
Elmenhorst,54.2102147,13.0738497,DE,elmenhorst
Ahlhorn,52.8992486,8.2094331,DE,ahlhorn
Elsterwerda-Biehla,51.4722431,13.5194616,DE,elsterwerda-biehla
Bremen-Burg,53.1600336,8.7047902,DE,bremen-burg
Oranienburg,52.7539059,13.2493207,DE,oranienburg
Bernau,52.6755472,13.5916719,DE,bernau
Uchte,52.5014215,8.9081995,DE,uchte
Wandsbek Markt,53.5716636,10.0667414,DE,wandsbek-markt
Wandsbek-Gartenstadt,53.5923256,10.0743469,DE,wandsbek-gartenstadt
Ebelsbach-Eltmann,49.9827712,10.669098,DE,ebelsbach-eltmann
Bad Oldesloe,53.8052678,10.3822381,DE,bad-oldesloe
Siegelsdorf,49.5063795,10.8759051,DE,siegelsdorf
Zepernick (b Bernau),52.6596833,13.5338475,DE,zepernick-b-bernau
Linsburg,52.6014664,9.3251955,DE,linsburg
Mügeln (b Oschatz),51.2364588,13.0598201,DE,mugeln-b-oschatz
Oschatz Süd,51.2940615,13.1101254,DE,oschatz-sud
Altmügeln,51.2378011,13.0401869,DE,altmugeln
Bindlach,49.980439,11.6034126,DE,bindlach
Schwabach,49.3263737,11.0353749,DE,schwabach
Halensee,52.4960247,13.2905555,DE,halensee
Ostkreuz,52.5031523,13.4695776,DE,ostkreuz
Dortmund-Scharnhorst,51.5383114,7.5364322,DE,dortmund-scharnhorst
Dortmund West,51.5096247,7.4390205,DE,dortmund-west
Dortmund-Derne,51.5673369,7.5286081,DE,dortmund-derne
Dortmund-Brackel,51.5206764,7.5496544,DE,dortmund-brackel
Dortmund-Mengede,51.5703117,7.3744529,DE,dortmund-mengede
Mittenwalde (Ost),52.259377,13.5499117,DE,mittenwalde-ost
